,dataset,method,replicate,cd,acc,times,memgb,n,k,ils,seqlen,gtee,ad,gtype
734,avian-sim,QR,14,14,0,17.09,0.10994,48,1000,1X,500,0.5353333333333334,0.4740222222222219,est
735,avian-sim,QR,15,8,0,17.51,0.109872,48,1000,1X,500,0.5412666666666676,0.4748666666666651,est
736,avian-sim,QR,16,14,0,45.79,0.109888,48,1000,1X,500,0.5404222222222221,0.47735555555555553,est
737,avian-sim,QR,17,16,0,46.61,0.110004,48,1000,1X,500,0.5386000000000007,0.4755777777777766,est
738,avian-sim,QR,18,12,0,45.03,0.112024,48,1000,1X,500,0.53748888888889,0.4721999999999998,est
739,avian-sim,QR,19,8,0,45.73,0.110004,48,1000,1X,500,0.5403555555555567,0.4709555555555538,est
740,avian-sim,QR*,0,14,0,15.79,0.1101,48,1000,1X,500,0.5364222222222228,0.4729999999999992,est
741,avian-sim,QR*,1,8,0,16.13,0.111176,48,1000,1X,500,0.5346000000000009,0.4757333333333335,est
742,avian-sim,QR*,2,18,0,15.93,0.1102,48,1000,1X,500,0.5403555555555558,0.47335555555555503,est
743,avian-sim,QR*,3,10,0,16.6,0.109928,48,1000,1X,500,0.5392666666666674,0.4705333333333328,est
744,avian-sim,QR*,4,16,0,16.51,0.11,48,1000,1X,500,0.5365777777777786,0.46977777777777674,est
745,avian-sim,QR*,5,12,0,15.4,0.110168,48,1000,1X,500,0.5310888888888894,0.47102222222222084,est
746,avian-sim,QR*,6,20,0,16.4,0.111108,48,1000,1X,500,0.5379777777777781,0.47499999999999903,est
747,avian-sim,QR*,7,20,0,16.25,0.111916,48,1000,1X,500,0.5322222222222222,0.4713777777777769,est
748,avian-sim,QR*,8,20,0,16.17,0.110092,48,1000,1X,500,0.5372000000000005,0.4736444444444437,est
749,avian-sim,QR*,9,16,0,16.05,0.11,48,1000,1X,500,0.5388444444444455,0.4733555555555553,est
750,avian-sim,QR*,10,14,0,16.22,0.110088,48,1000,1X,500,0.5346444444444447,0.47102222222222195,est
751,avian-sim,QR*,11,24,0,15.75,0.11282,48,1000,1X,500,0.5404666666666665,0.4714444444444432,est
752,avian-sim,QR*,12,18,0,16.88,0.11394,48,1000,1X,500,0.5357777777777792,0.47468888888888844,est
753,avian-sim,QR*,13,18,0,16.87,0.111856,48,1000,1X,500,0.5369777777777793,0.47155555555555456,est
754,avian-sim,QR*,14,14,0,16.59,0.11168,48,1000,1X,500,0.5353333333333334,0.4740222222222219,est
755,avian-sim,QR*,15,6,0,16.42,0.109968,48,1000,1X,500,0.5412666666666676,0.4748666666666651,est
756,avian-sim,QR*,16,14,0,41.52,0.111848,48,1000,1X,500,0.5404222222222221,0.47735555555555553,est
757,avian-sim,QR*,17,22,0,42.31,0.110128,48,1000,1X,500,0.5386000000000007,0.4755777777777766,est
758,avian-sim,QR*,18,14,0,43.23,0.110052,48,1000,1X,500,0.53748888888889,0.4721999999999998,est
759,avian-sim,QR*,19,14,0,43.35,0.111332,48,1000,1X,500,0.5403555555555567,0.4709555555555538,est
760,avian-sim,optimal,0,8,0,1.24,0.039244,48,1000,1X,500,0.5364222222222228,0.4729999999999992,est
761,avian-sim,optimal,1,4,0,1.25,0.039632,48,1000,1X,500,0.5346000000000009,0.4757333333333335,est
762,avian-sim,optimal,2,10,0,1.23,0.03828,48,1000,1X,500,0.5403555555555558,0.47335555555555503,est
763,avian-sim,optimal,3,10,0,1.24,0.038944,48,1000,1X,500,0.5392666666666674,0.4705333333333328,est
764,avian-sim,optimal,4,4,0,1.23,0.039836,48,1000,1X,500,0.5365777777777786,0.46977777777777674,est
765,avian-sim,optimal,5,8,0,1.27,0.03916,48,1000,1X,500,0.5310888888888894,0.47102222222222084,est
766,avian-sim,optimal,6,6,0,1.25,0.03812,48,1000,1X,500,0.5379777777777781,0.47499999999999903,est
767,avian-sim,optimal,7,4,0,1.24,0.039984,48,1000,1X,500,0.5322222222222222,0.4713777777777769,est
768,avian-sim,optimal,8,10,0,1.25,0.039904,48,1000,1X,500,0.5372000000000005,0.4736444444444437,est
769,avian-sim,optimal,9,6,0,1.26,0.038324,48,1000,1X,500,0.5388444444444455,0.4733555555555553,est
770,avian-sim,optimal,10,4,0,1.26,0.039288,48,1000,1X,500,0.5346444444444447,0.47102222222222195,est
771,avian-sim,optimal,11,14,0,3.07,0.040104,48,1000,1X,500,0.5404666666666665,0.4714444444444432,est
772,avian-sim,optimal,12,10,0,3.13,0.040876,48,1000,1X,500,0.5357777777777792,0.47468888888888844,est
773,avian-sim,optimal,13,6,0,3.12,0.038972,48,1000,1X,500,0.5369777777777793,0.47155555555555456,est
774,avian-sim,optimal,14,10,0,3.08,0.039668,48,1000,1X,500,0.5353333333333334,0.4740222222222219,est
775,avian-sim,optimal,15,0,1,3.13,0.042004,48,1000,1X,500,0.5412666666666676,0.4748666666666651,est
776,avian-sim,optimal,16,6,0,3.09,0.039184,48,1000,1X,500,0.5404222222222221,0.47735555555555553,est
777,avian-sim,optimal,17,12,0,3.16,0.038956,48,1000,1X,500,0.5386000000000007,0.4755777777777766,est
778,avian-sim,optimal,18,4,0,1.26,0.039704,48,1000,1X,500,0.53748888888889,0.4721999999999998,est
779,avian-sim,optimal,19,4,0,1.28,0.040224,48,1000,1X,500,0.5403555555555567,0.4709555555555538,est
780,avian-sim,QR,0,36,0,16.75,0.101916,48,200,1X,500,0.5364222222222228,0.4729999999999992,est
781,avian-sim,QR,1,16,0,16.94,0.101936,48,200,1X,500,0.5346000000000009,0.4757333333333335,est
782,avian-sim,QR,2,22,0,17.11,0.102376,48,200,1X,500,0.5403555555555558,0.47335555555555503,est
783,avian-sim,QR,3,30,0,17.44,0.10288,48,200,1X,500,0.5392666666666674,0.4705333333333328,est
784,avian-sim,QR,4,28,0,17.02,0.101736,48,200,1X,500,0.5365777777777786,0.46977777777777674,est
785,avian-sim,QR,5,26,0,17.34,0.10334,48,200,1X,500,0.5310888888888894,0.47102222222222084,est
786,avian-sim,QR,6,22,0,16.92,0.104476,48,200,1X,500,0.5379777777777781,0.47499999999999903,est
787,avian-sim,QR,7,20,0,16.91,0.102244,48,200,1X,500,0.5322222222222222,0.4713777777777769,est
788,avian-sim,QR,8,24,0,17.68,0.108832,48,200,1X,500,0.5372000000000005,0.4736444444444437,est
789,avian-sim,QR,9,22,0,17.61,0.1039,48,200,1X,500,0.5388444444444455,0.4733555555555553,est
790,avian-sim,QR,10,28,0,17.82,0.103492,48,200,1X,500,0.5346444444444447,0.47102222222222195,est
791,avian-sim,QR,11,30,0,17.26,0.102124,48,200,1X,500,0.5404666666666665,0.4714444444444432,est
792,avian-sim,QR,12,22,0,17.84,0.102012,48,200,1X,500,0.5357777777777792,0.47468888888888844,est
793,avian-sim,QR,13,26,0,17.84,0.101952,48,200,1X,500,0.5369777777777793,0.47155555555555456,est
794,avian-sim,QR,14,24,0,17.56,0.10326,48,200,1X,500,0.5353333333333334,0.4740222222222219,est
795,avian-sim,QR,15,24,0,18.08,0.10254,48,200,1X,500,0.5412666666666676,0.4748666666666651,est
796,avian-sim,QR,16,30,0,43.94,0.104816,48,200,1X,500,0.5404222222222221,0.47735555555555553,est
797,avian-sim,QR,17,26,0,50.13,0.101876,48,200,1X,500,0.5386000000000007,0.4755777777777766,est
798,avian-sim,QR,18,24,0,45.1,0.107824,48,200,1X,500,0.53748888888889,0.4721999999999998,est
799,avian-sim,QR,19,32,0,45.75,0.101784,48,200,1X,500,0.5403555555555567,0.4709555555555538,est
800,avian-sim,QR*,0,32,0,16.25,0.103092,48,200,1X,500,0.5364222222222228,0.4729999999999992,est
801,avian-sim,QR*,1,16,0,16.44,0.104208,48,200,1X,500,0.5346000000000009,0.4757333333333335,est
802,avian-sim,QR*,2,22,0,15.89,0.103712,48,200,1X,500,0.5403555555555558,0.47335555555555503,est
803,avian-sim,QR*,3,24,0,16.69,0.1056,48,200,1X,500,0.5392666666666674,0.4705333333333328,est
804,avian-sim,QR*,4,28,0,16.45,0.10322,48,200,1X,500,0.5365777777777786,0.46977777777777674,est
805,avian-sim,QR*,5,24,0,16.47,0.103016,48,200,1X,500,0.5310888888888894,0.47102222222222084,est
806,avian-sim,QR*,6,12,0,16.43,0.102004,48,200,1X,500,0.5379777777777781,0.47499999999999903,est
807,avian-sim,QR*,7,20,0,15.7,0.102628,48,200,1X,500,0.5322222222222222,0.4713777777777769,est
808,avian-sim,QR*,8,24,0,16.65,0.105228,48,200,1X,500,0.5372000000000005,0.4736444444444437,est
809,avian-sim,QR*,9,20,0,16.75,0.103708,48,200,1X,500,0.5388444444444455,0.4733555555555553,est
810,avian-sim,QR*,10,28,0,17.06,0.102992,48,200,1X,500,0.5346444444444447,0.47102222222222195,est
811,avian-sim,QR*,11,32,0,16.53,0.102688,48,200,1X,500,0.5404666666666665,0.4714444444444432,est
812,avian-sim,QR*,12,22,0,16.45,0.102236,48,200,1X,500,0.5357777777777792,0.47468888888888844,est
813,avian-sim,QR*,13,22,0,16.8,0.102612,48,200,1X,500,0.5369777777777793,0.47155555555555456,est
814,avian-sim,QR*,14,24,0,15.81,0.102484,48,200,1X,500,0.5353333333333334,0.4740222222222219,est
815,avian-sim,QR*,15,24,0,16.96,0.107448,48,200,1X,500,0.5412666666666676,0.4748666666666651,est
816,avian-sim,QR*,16,26,0,41.74,0.102912,48,200,1X,500,0.5404222222222221,0.47735555555555553,est
817,avian-sim,QR*,17,26,0,48.78,0.102464,48,200,1X,500,0.5386000000000007,0.4755777777777766,est
818,avian-sim,QR*,18,24,0,43.71,0.105572,48,200,1X,500,0.53748888888889,0.4721999999999998,est
819,avian-sim,QR*,19,28,0,42.27,0.107588,48,200,1X,500,0.5403555555555567,0.4709555555555538,est
820,avian-sim,optimal,0,28,0,1.26,0.038708,48,200,1X,500,0.5364222222222228,0.4729999999999992,est
821,avian-sim,optimal,1,8,0,1.23,0.039888,48,200,1X,500,0.5346000000000009,0.4757333333333335,est
822,avian-sim,optimal,2,16,0,1.23,0.039268,48,200,1X,500,0.5403555555555558,0.47335555555555503,est
823,avian-sim,optimal,3,22,0,1.23,0.03846,48,200,1X,500,0.5392666666666674,0.4705333333333328,est
824,avian-sim,optimal,4,18,0,1.24,0.03892,48,200,1X,500,0.5365777777777786,0.46977777777777674,est
825,avian-sim,optimal,5,18,0,1.25,0.038604,48,200,1X,500,0.5310888888888894,0.47102222222222084,est
826,avian-sim,optimal,6,12,0,1.26,0.03902,48,200,1X,500,0.5379777777777781,0.47499999999999903,est
827,avian-sim,optimal,7,12,0,1.22,0.0401,48,200,1X,500,0.5322222222222222,0.4713777777777769,est
828,avian-sim,optimal,8,14,0,1.27,0.038992,48,200,1X,500,0.5372000000000005,0.4736444444444437,est
829,avian-sim,optimal,9,12,0,1.23,0.038512,48,200,1X,500,0.5388444444444455,0.4733555555555553,est
830,avian-sim,optimal,10,16,0,1.22,0.041796,48,200,1X,500,0.5346444444444447,0.47102222222222195,est
831,avian-sim,optimal,11,22,0,1.24,0.038496,48,200,1X,500,0.5404666666666665,0.4714444444444432,est
832,avian-sim,optimal,12,16,0,3.11,0.04416,48,200,1X,500,0.5357777777777792,0.47468888888888844,est
833,avian-sim,optimal,13,12,0,3.1,0.038828,48,200,1X,500,0.5369777777777793,0.47155555555555456,est
834,avian-sim,optimal,14,16,0,3.06,0.038732,48,200,1X,500,0.5353333333333334,0.4740222222222219,est
835,avian-sim,optimal,15,16,0,3.16,0.039312,48,200,1X,500,0.5412666666666676,0.4748666666666651,est
836,avian-sim,optimal,16,22,0,3.12,0.040284,48,200,1X,500,0.5404222222222221,0.47735555555555553,est
837,avian-sim,optimal,17,20,0,3.21,0.04004,48,200,1X,500,0.5386000000000007,0.4755777777777766,est
838,avian-sim,optimal,18,16,0,3.07,0.039472,48,200,1X,500,0.53748888888889,0.4721999999999998,est
839,avian-sim,optimal,19,24,0,3.09,0.044132,48,200,1X,500,0.5403555555555567,0.4709555555555538,est
840,avian-sim,QR,0,34,0,17.34,0.100528,48,50,1X,500,0.5364222222222228,0.4729999999999992,est
841,avian-sim,QR,1,42,0,18.11,0.101456,48,50,1X,500,0.5346000000000009,0.4757333333333335,est
842,avian-sim,QR,2,32,0,16.95,0.10304,48,50,1X,500,0.5403555555555558,0.47335555555555503,est
843,avian-sim,QR,3,36,0,17.25,0.101844,48,50,1X,500,0.5392666666666674,0.4705333333333328,est
844,avian-sim,QR,4,38,0,18.54,0.101132,48,50,1X,500,0.5365777777777786,0.46977777777777674,est
845,avian-sim,QR,5,36,0,18.21,0.101076,48,50,1X,500,0.5310888888888894,0.47102222222222084,est
846,avian-sim,QR,6,32,0,17.05,0.10352,48,50,1X,500,0.5379777777777781,0.47499999999999903,est
847,avian-sim,QR,7,32,0,18.13,0.100472,48,50,1X,500,0.5322222222222222,0.4713777777777769,est
848,avian-sim,QR,8,40,0,17.99,0.100344,48,50,1X,500,0.5372000000000005,0.4736444444444437,est
849,avian-sim,QR,9,28,0,17.62,0.101884,48,50,1X,500,0.5388444444444455,0.4733555555555553,est
850,avian-sim,QR,10,34,0,18.47,0.100168,48,50,1X,500,0.5346444444444447,0.47102222222222195,est
851,avian-sim,QR,11,32,0,17.52,0.101096,48,50,1X,500,0.5404666666666665,0.4714444444444432,est
852,avian-sim,QR,12,46,0,19.03,0.10184,48,50,1X,500,0.5357777777777792,0.47468888888888844,est
853,avian-sim,QR,13,38,0,17.41,0.100524,48,50,1X,500,0.5369777777777793,0.47155555555555456,est
854,avian-sim,QR,14,26,0,17.49,0.101264,48,50,1X,500,0.5353333333333334,0.4740222222222219,est
855,avian-sim,QR,15,36,0,18.29,0.100852,48,50,1X,500,0.5412666666666676,0.4748666666666651,est
856,avian-sim,QR,16,38,0,44.82,0.101244,48,50,1X,500,0.5404222222222221,0.47735555555555553,est
857,avian-sim,QR,17,34,0,48.53,0.105572,48,50,1X,500,0.5386000000000007,0.4755777777777766,est
858,avian-sim,QR,18,36,0,46.69,0.10264,48,50,1X,500,0.53748888888889,0.4721999999999998,est
859,avian-sim,QR,19,42,0,47.92,0.101888,48,50,1X,500,0.5403555555555567,0.4709555555555538,est
860,avian-sim,QR*,0,32,0,17.41,0.102128,48,50,1X,500,0.5364222222222228,0.4729999999999992,est
861,avian-sim,QR*,1,42,0,17.32,0.103592,48,50,1X,500,0.5346000000000009,0.4757333333333335,est
862,avian-sim,QR*,2,32,0,16.68,0.104876,48,50,1X,500,0.5403555555555558,0.47335555555555503,est
863,avian-sim,QR*,3,36,0,16.07,0.103616,48,50,1X,500,0.5392666666666674,0.4705333333333328,est
864,avian-sim,QR*,4,38,0,17.11,0.10178,48,50,1X,500,0.5365777777777786,0.46977777777777674,est
865,avian-sim,QR*,5,32,0,16.95,0.105472,48,50,1X,500,0.5310888888888894,0.47102222222222084,est
866,avian-sim,QR*,6,34,0,16.08,0.104232,48,50,1X,500,0.5379777777777781,0.47499999999999903,est
867,avian-sim,QR*,7,32,0,16.2,0.10228,48,50,1X,500,0.5322222222222222,0.4713777777777769,est
868,avian-sim,QR*,8,36,0,17.51,0.102596,48,50,1X,500,0.5372000000000005,0.4736444444444437,est
869,avian-sim,QR*,9,20,0,16.95,0.101664,48,50,1X,500,0.5388444444444455,0.4733555555555553,est
870,avian-sim,QR*,10,32,0,17.99,0.103392,48,50,1X,500,0.5346444444444447,0.47102222222222195,est
871,avian-sim,QR*,11,32,0,16.81,0.107364,48,50,1X,500,0.5404666666666665,0.4714444444444432,est
872,avian-sim,QR*,12,30,0,17.59,0.10014,48,50,1X,500,0.5357777777777792,0.47468888888888844,est
873,avian-sim,QR*,13,38,0,16.62,0.101276,48,50,1X,500,0.5369777777777793,0.47155555555555456,est
874,avian-sim,QR*,14,26,0,16.73,0.101248,48,50,1X,500,0.5353333333333334,0.4740222222222219,est
875,avian-sim,QR*,15,36,0,17.81,0.10118,48,50,1X,500,0.5412666666666676,0.4748666666666651,est
876,avian-sim,QR*,16,38,0,41.46,0.101904,48,50,1X,500,0.5404222222222221,0.47735555555555553,est
877,avian-sim,QR*,17,34,0,47.43,0.101756,48,50,1X,500,0.5386000000000007,0.4755777777777766,est
878,avian-sim,QR*,18,36,0,43.41,0.103404,48,50,1X,500,0.53748888888889,0.4721999999999998,est
879,avian-sim,QR*,19,32,0,46.52,0.10426,48,50,1X,500,0.5403555555555567,0.4709555555555538,est
880,avian-sim,optimal,0,26,0,1.24,0.039556,48,50,1X,500,0.5364222222222228,0.4729999999999992,est
881,avian-sim,optimal,1,24,0,1.26,0.03876,48,50,1X,500,0.5346000000000009,0.4757333333333335,est
882,avian-sim,optimal,2,26,0,1.24,0.04596,48,50,1X,500,0.5403555555555558,0.47335555555555503,est
883,avian-sim,optimal,3,28,0,1.26,0.038772,48,50,1X,500,0.5392666666666674,0.4705333333333328,est
884,avian-sim,optimal,4,26,0,1.25,0.038308,48,50,1X,500,0.5365777777777786,0.46977777777777674,est
885,avian-sim,optimal,5,18,0,1.25,0.03882,48,50,1X,500,0.5310888888888894,0.47102222222222084,est
886,avian-sim,optimal,6,26,0,1.25,0.039784,48,50,1X,500,0.5379777777777781,0.47499999999999903,est
887,avian-sim,optimal,7,24,0,1.23,0.039308,48,50,1X,500,0.5322222222222222,0.4713777777777769,est
888,avian-sim,optimal,8,28,0,1.27,0.039068,48,50,1X,500,0.5372000000000005,0.4736444444444437,est
889,avian-sim,optimal,9,20,0,1.24,0.039244,48,50,1X,500,0.5388444444444455,0.4733555555555553,est
890,avian-sim,optimal,10,26,0,1.23,0.038876,48,50,1X,500,0.5346444444444447,0.47102222222222195,est
891,avian-sim,optimal,11,24,0,1.26,0.03932,48,50,1X,500,0.5404666666666665,0.4714444444444432,est
892,avian-sim,optimal,12,30,0,3.09,0.039476,48,50,1X,500,0.5357777777777792,0.47468888888888844,est
893,avian-sim,optimal,13,30,0,3.08,0.040616,48,50,1X,500,0.5369777777777793,0.47155555555555456,est
894,avian-sim,optimal,14,20,0,3.05,0.038392,48,50,1X,500,0.5353333333333334,0.4740222222222219,est
895,avian-sim,optimal,15,28,0,3.17,0.038376,48,50,1X,500,0.5412666666666676,0.4748666666666651,est
896,avian-sim,optimal,16,28,0,3.12,0.038652,48,50,1X,500,0.5404222222222221,0.47735555555555553,est
897,avian-sim,optimal,17,26,0,3.12,0.039264,48,50,1X,500,0.5386000000000007,0.4755777777777766,est
898,avian-sim,optimal,18,28,0,3.1,0.0416,48,50,1X,500,0.53748888888889,0.4721999999999998,est
899,avian-sim,optimal,19,24,0,3.09,0.038232,48,50,1X,500,0.5403555555555567,0.4709555555555538,est
900,avian-sim,QR,0,20,0,18.49,0.109868,48,1000,2X,500,0.5431777777777778,0.3538666666666666,est
901,avian-sim,QR,1,14,0,18.26,0.110056,48,1000,2X,500,0.5377111111111125,0.3527777777777777,est
902,avian-sim,QR,2,18,0,21.0,0.111932,48,1000,2X,500,0.5404444444444453,0.3543333333333323,est
903,avian-sim,QR,3,16,0,18.52,0.109868,48,1000,2X,500,0.5450222222222241,0.3550444444444442,est
904,avian-sim,QR,4,20,0,17.38,0.109812,48,1000,2X,500,0.6179333333333336,0.35077777777777797,est
905,avian-sim,QR,5,6,0,17.31,0.109924,48,1000,2X,500,0.6148666666666663,0.35206666666666614,est
906,avian-sim,QR,6,12,0,17.09,0.110004,48,1000,2X,500,0.6209333333333327,0.3550222222222218,est
907,avian-sim,QR,7,10,0,16.66,0.110048,48,1000,2X,500,0.6170888888888888,0.35166666666666635,est
908,avian-sim,QR,8,12,0,18.27,0.109896,48,1000,2X,500,0.6215777777777773,0.35588888888888903,est
909,avian-sim,QR,9,14,0,17.66,0.110012,48,1000,2X,500,0.6176666666666655,0.35284444444444385,est
910,avian-sim,QR,10,20,0,18.17,0.109876,48,1000,2X,500,0.5462666666666672,0.35728888888888877,est
911,avian-sim,QR,11,20,0,18.24,0.111092,48,1000,2X,500,0.5490666666666671,0.35237777777777735,est
912,avian-sim,QR,12,20,0,17.2,0.111904,48,1000,2X,500,0.5413999999999999,0.3525555555555555,est
913,avian-sim,QR,13,14,0,18.91,0.111524,48,1000,2X,500,0.5454444444444456,0.35059999999999986,est
914,avian-sim,QR,14,28,0,18.61,0.112012,48,1000,2X,500,0.5392444444444453,0.35419999999999985,est
915,avian-sim,QR,15,18,0,16.69,0.110004,48,1000,2X,500,0.5440000000000011,0.35491111111111073,est
916,avian-sim,QR,16,28,0,49.31,0.109808,48,1000,2X,500,0.5424666666666673,0.35273333333333334,est
917,avian-sim,QR,17,12,0,45.23,0.112008,48,1000,2X,500,0.5428000000000004,0.3566888888888889,est
918,avian-sim,QR,18,12,0,48.63,0.111092,48,1000,2X,500,0.5353111111111117,0.35311111111111093,est
919,avian-sim,QR,19,16,0,48.38,0.11144,48,1000,2X,500,0.5460444444444454,0.3547111111111113,est
920,avian-sim,QR*,0,20,0,16.91,0.109948,48,1000,2X,500,0.5431777777777778,0.3538666666666666,est
921,avian-sim,QR*,1,18,0,16.52,0.110124,48,1000,2X,500,0.5377111111111125,0.3527777777777777,est
922,avian-sim,QR*,2,18,0,17.7,0.1148,48,1000,2X,500,0.5404444444444453,0.3543333333333323,est
923,avian-sim,QR*,3,16,0,16.99,0.109912,48,1000,2X,500,0.5450222222222241,0.3550444444444442,est
924,avian-sim,QR*,4,18,0,16.38,0.11176,48,1000,2X,500,0.6179333333333336,0.35077777777777797,est
925,avian-sim,QR*,5,8,0,16.68,0.110008,48,1000,2X,500,0.6148666666666663,0.35206666666666614,est
926,avian-sim,QR*,6,20,0,17.06,0.109976,48,1000,2X,500,0.6209333333333327,0.3550222222222218,est
927,avian-sim,QR*,7,14,0,16.86,0.11002,48,1000,2X,500,0.6170888888888888,0.35166666666666635,est
928,avian-sim,QR*,8,14,0,17.41,0.11012,48,1000,2X,500,0.6215777777777773,0.35588888888888903,est
929,avian-sim,QR*,9,14,0,16.52,0.110056,48,1000,2X,500,0.6176666666666655,0.35284444444444385,est
930,avian-sim,QR*,10,14,0,17.48,0.1119,48,1000,2X,500,0.5462666666666672,0.35728888888888877,est
931,avian-sim,QR*,11,18,0,17.05,0.109872,48,1000,2X,500,0.5490666666666671,0.35237777777777735,est
932,avian-sim,QR*,12,20,0,15.99,0.110128,48,1000,2X,500,0.5413999999999999,0.3525555555555555,est
933,avian-sim,QR*,13,16,0,16.54,0.114048,48,1000,2X,500,0.5454444444444456,0.35059999999999986,est
934,avian-sim,QR*,14,14,0,17.24,0.114084,48,1000,2X,500,0.5392444444444453,0.35419999999999985,est
935,avian-sim,QR*,15,20,0,16.59,0.11012,48,1000,2X,500,0.5440000000000011,0.35491111111111073,est
936,avian-sim,QR*,16,20,0,45.71,0.109968,48,1000,2X,500,0.5424666666666673,0.35273333333333334,est
937,avian-sim,QR*,17,12,0,43.34,0.111872,48,1000,2X,500,0.5428000000000004,0.3566888888888889,est
938,avian-sim,QR*,18,12,0,48.08,0.109972,48,1000,2X,500,0.5353111111111117,0.35311111111111093,est
939,avian-sim,QR*,19,18,0,44.66,0.110152,48,1000,2X,500,0.5460444444444454,0.3547111111111113,est
940,avian-sim,optimal,0,4,0,1.23,0.039592,48,1000,2X,500,0.5431777777777778,0.3538666666666666,est
941,avian-sim,optimal,1,4,0,1.27,0.039056,48,1000,2X,500,0.5377111111111125,0.3527777777777777,est
942,avian-sim,optimal,2,4,0,1.23,0.0387,48,1000,2X,500,0.5404444444444453,0.3543333333333323,est
943,avian-sim,optimal,3,6,0,1.24,0.041156,48,1000,2X,500,0.5450222222222241,0.3550444444444442,est
944,avian-sim,optimal,4,4,0,1.26,0.041184,48,1000,2X,500,0.6179333333333336,0.35077777777777797,est
945,avian-sim,optimal,5,2,0,1.25,0.040192,48,1000,2X,500,0.6148666666666663,0.35206666666666614,est
946,avian-sim,optimal,6,4,0,1.25,0.03896,48,1000,2X,500,0.6209333333333327,0.3550222222222218,est
947,avian-sim,optimal,7,2,0,1.24,0.039988,48,1000,2X,500,0.6170888888888888,0.35166666666666635,est
948,avian-sim,optimal,8,4,0,1.25,0.0391,48,1000,2X,500,0.6215777777777773,0.35588888888888903,est
949,avian-sim,optimal,9,2,0,1.25,0.039284,48,1000,2X,500,0.6176666666666655,0.35284444444444385,est
950,avian-sim,optimal,10,2,0,1.25,0.038968,48,1000,2X,500,0.5462666666666672,0.35728888888888877,est
951,avian-sim,optimal,11,6,0,3.13,0.039672,48,1000,2X,500,0.5490666666666671,0.35237777777777735,est
952,avian-sim,optimal,12,4,0,3.12,0.039788,48,1000,2X,500,0.5413999999999999,0.3525555555555555,est
953,avian-sim,optimal,13,6,0,3.1,0.039208,48,1000,2X,500,0.5454444444444456,0.35059999999999986,est
954,avian-sim,optimal,14,4,0,3.08,0.03942,48,1000,2X,500,0.5392444444444453,0.35419999999999985,est
955,avian-sim,optimal,15,4,0,3.11,0.040292,48,1000,2X,500,0.5440000000000011,0.35491111111111073,est
956,avian-sim,optimal,16,4,0,3.11,0.042012,48,1000,2X,500,0.5424666666666673,0.35273333333333334,est
957,avian-sim,optimal,17,4,0,3.15,0.044124,48,1000,2X,500,0.5428000000000004,0.3566888888888889,est
958,avian-sim,optimal,18,0,1,1.29,0.03986,48,1000,2X,500,0.5353111111111117,0.35311111111111093,est
959,avian-sim,optimal,19,8,0,1.28,0.039708,48,1000,2X,500,0.5460444444444454,0.3547111111111113,est
960,avian-sim,QR,0,34,0,17.78,0.102712,48,200,2X,500,0.5431777777777778,0.3538666666666666,est
961,avian-sim,QR,1,22,0,17.15,0.103332,48,200,2X,500,0.5377111111111125,0.3527777777777777,est
962,avian-sim,QR,2,28,0,18.45,0.102724,48,200,2X,500,0.5404444444444453,0.3543333333333323,est
963,avian-sim,QR,3,22,0,18.56,0.102612,48,200,2X,500,0.5450222222222241,0.3550444444444442,est
964,avian-sim,QR,4,22,0,17.39,0.101924,48,200,2X,500,0.6179333333333336,0.35077777777777797,est
965,avian-sim,QR,5,18,0,18.39,0.102648,48,200,2X,500,0.6148666666666663,0.35206666666666614,est
966,avian-sim,QR,6,28,0,17.84,0.101864,48,200,2X,500,0.6209333333333327,0.3550222222222218,est
967,avian-sim,QR,7,12,0,17.45,0.10196,48,200,2X,500,0.6170888888888888,0.35166666666666635,est
968,avian-sim,QR,8,24,0,17.79,0.104484,48,200,2X,500,0.6215777777777773,0.35588888888888903,est
969,avian-sim,QR,9,36,0,17.71,0.105556,48,200,2X,500,0.6176666666666655,0.35284444444444385,est
970,avian-sim,QR,10,18,0,18.6,0.101644,48,200,2X,500,0.5462666666666672,0.35728888888888877,est
971,avian-sim,QR,11,38,0,18.75,0.105328,48,200,2X,500,0.5490666666666671,0.35237777777777735,est
972,avian-sim,QR,12,34,0,17.92,0.102928,48,200,2X,500,0.5413999999999999,0.3525555555555555,est
973,avian-sim,QR,13,24,0,17.68,0.102568,48,200,2X,500,0.5454444444444456,0.35059999999999986,est
974,avian-sim,QR,14,18,0,18.19,0.10198,48,200,2X,500,0.5392444444444453,0.35419999999999985,est
975,avian-sim,QR,15,22,0,17.46,0.10264,48,200,2X,500,0.5440000000000011,0.35491111111111073,est
976,avian-sim,QR,16,22,0,47.75,0.105548,48,200,2X,500,0.5424666666666673,0.35273333333333334,est
977,avian-sim,QR,17,32,0,45.62,0.103412,48,200,2X,500,0.5428000000000004,0.3566888888888889,est
978,avian-sim,QR,18,22,0,48.03,0.102344,48,200,2X,500,0.5353111111111117,0.35311111111111093,est
979,avian-sim,QR,19,30,0,48.77,0.104612,48,200,2X,500,0.5460444444444454,0.3547111111111113,est
980,avian-sim,QR*,0,26,0,17.18,0.103472,48,200,2X,500,0.5431777777777778,0.3538666666666666,est
981,avian-sim,QR*,1,24,0,16.48,0.102052,48,200,2X,500,0.5377111111111125,0.3527777777777777,est
982,avian-sim,QR*,2,26,0,18.46,0.109112,48,200,2X,500,0.5404444444444453,0.3543333333333323,est
