,dataset,method,qrcoef,qrratio,replicate,cd,acc,times,memgb,n,k,length,gtee,ad,gtype
515,ASTRAL-III,QR (LE),0.000000e+00,1,15,4,0,64.52,0.218652,101,1000,800,,,est
516,ASTRAL-III,QR (LE),0.000000e+00,1,16,0,1,61.14,0.219248,101,1000,800,,,est
517,ASTRAL-III,QR (LE),0.000000e+00,1,17,0,1,52.25,0.219944,101,1000,800,,,est
518,ASTRAL-III,QR (LE),0.000000e+00,1,18,8,0,60.68,0.22166,101,1000,800,,,est
519,ASTRAL-III,QR (LE),0.000000e+00,1,19,0,1,61.38,0.219544,101,1000,800,,,est
520,ASTRAL-III,QR (LE),0.000000e+00,1,20,8,0,65.9,0.219968,101,1000,800,,,est
521,ASTRAL-III,QR (LE),0.000000e+00,1,21,4,0,62.69,0.218552,101,1000,800,,,est
522,ASTRAL-III,QR (LE),0.000000e+00,1,22,0,1,58.08,0.218744,101,1000,800,,,est
523,ASTRAL-III,QR (LE),0.000000e+00,1,23,0,1,58.74,0.219644,101,1000,800,,,est
524,ASTRAL-III,QR (LE),0.000000e+00,1,24,0,1,53.09,0.219356,101,1000,800,,,est
525,ASTRAL-III,QR (LE),0.000000e+00,1,25,0,1,47.08,0.220356,101,1000,800,,,est
526,ASTRAL-III,QR (LE),0.000000e+00,1,26,2,0,52.99,0.224688,101,1000,800,,,est
527,ASTRAL-III,QR (LE),0.000000e+00,1,27,6,0,53.21,0.218364,101,1000,800,,,est
528,ASTRAL-III,QR (LE),0.000000e+00,1,28,0,1,50.76,0.222752,101,1000,800,,,est
529,ASTRAL-III,QR (LE),0.000000e+00,1,29,6,0,52.33,0.218304,101,1000,800,,,est
530,ASTRAL-III,QR (LE),0.000000e+00,1,30,0,1,48.04,0.21828,101,1000,800,,,est
531,ASTRAL-III,QR (LE),0.000000e+00,1,31,2,0,52.19,0.219988,101,1000,800,,,est
532,ASTRAL-III,QR (LE),0.000000e+00,1,32,6,0,49.58,0.222,101,1000,800,,,est
533,ASTRAL-III,QR (LE),0.000000e+00,1,33,0,1,48.93,0.22904,101,1000,800,,,est
534,ASTRAL-III,QR (LE),0.000000e+00,1,34,4,0,46.48,0.218176,101,1000,800,,,est
535,ASTRAL-III,QR (LE),0.000000e+00,1,35,0,1,50.08,0.219876,101,1000,800,,,est
536,ASTRAL-III,QR (LE),0.000000e+00,1,36,0,1,47.44,0.220048,101,1000,800,,,est
537,ASTRAL-III,QR (LE),0.000000e+00,1,37,6,0,55.85,0.218256,101,1000,800,,,est
538,ASTRAL-III,QR (LE),0.000000e+00,1,38,0,1,43.41,0.220416,101,1000,800,,,est
539,ASTRAL-III,QR (LE),0.000000e+00,1,39,0,1,45.09,0.221368,101,1000,800,,,est
540,ASTRAL-III,QR (LE),0.000000e+00,1,40,0,1,62.88,0.22588,101,1000,800,,,est
541,ASTRAL-III,QR (LE),0.000000e+00,1,41,0,1,59.42,0.219256,101,1000,800,,,est
542,ASTRAL-III,QR (LE),0.000000e+00,1,42,0,1,65.27,0.219336,101,1000,800,,,est
543,ASTRAL-III,QR (LE),0.000000e+00,1,43,0,1,59.36,0.221548,101,1000,800,,,est
544,ASTRAL-III,QR (LE),0.000000e+00,1,44,0,1,65.59,0.220596,101,1000,800,,,est
545,ASTRAL-III,QR (LE),0.000000e+00,1,45,4,0,60.38,0.218764,101,1000,800,,,est
546,ASTRAL-III,QR (LE),0.000000e+00,1,46,0,1,60.27,0.219856,101,1000,800,,,est
547,ASTRAL-III,QR (LE),0.000000e+00,1,47,2,0,64.78,0.222608,101,1000,800,,,est
548,ASTRAL-III,QR (LE),0.000000e+00,1,48,6,0,64.52,0.218788,101,1000,800,,,est
549,ASTRAL-III,QR (LE),0.000000e+00,1,49,0,1,60.14,0.218688,101,1000,800,,,est
550,ASTRAL-III,QR (LE),1.000000e-05,1,0,8,0,62.8,0.220816,101,1000,800,,,est
551,ASTRAL-III,QR (LE),1.000000e-05,1,1,0,1,92.86,0.229008,101,1000,800,,,est
552,ASTRAL-III,QR (LE),1.000000e-05,1,2,0,1,60.53,0.219276,101,1000,800,,,est
553,ASTRAL-III,QR (LE),1.000000e-05,1,3,0,1,58.9,0.218804,101,1000,800,,,est
554,ASTRAL-III,QR (LE),1.000000e-05,1,4,0,1,62.56,0.219732,101,1000,800,,,est
555,ASTRAL-III,QR (LE),1.000000e-05,1,5,2,0,53.97,0.22138,101,1000,800,,,est
556,ASTRAL-III,QR (LE),1.000000e-05,1,6,0,1,60.66,0.219516,101,1000,800,,,est
557,ASTRAL-III,QR (LE),1.000000e-05,1,7,0,1,61.41,0.220012,101,1000,800,,,est
558,ASTRAL-III,QR (LE),1.000000e-05,1,8,0,1,61.46,0.219036,101,1000,800,,,est
559,ASTRAL-III,QR (LE),1.000000e-05,1,9,0,1,53.69,0.219496,101,1000,800,,,est
560,ASTRAL-III,QR (LE),1.000000e-05,1,10,2,0,56.62,0.22112,101,1000,800,,,est
561,ASTRAL-III,QR (LE),1.000000e-05,1,11,0,1,62.03,0.221712,101,1000,800,,,est
562,ASTRAL-III,QR (LE),1.000000e-05,1,12,6,0,59.93,0.220412,101,1000,800,,,est
563,ASTRAL-III,QR (LE),1.000000e-05,1,13,0,1,61.59,0.218792,101,1000,800,,,est
564,ASTRAL-III,QR (LE),1.000000e-05,1,14,0,1,57.37,0.21918,101,1000,800,,,est
565,ASTRAL-III,QR (LE),1.000000e-05,1,15,4,0,59.15,0.2197,101,1000,800,,,est
566,ASTRAL-III,QR (LE),1.000000e-05,1,16,0,1,55.51,0.21958,101,1000,800,,,est
567,ASTRAL-III,QR (LE),1.000000e-05,1,17,0,1,52.71,0.219476,101,1000,800,,,est
568,ASTRAL-III,QR (LE),1.000000e-05,1,18,8,0,91.09,0.218508,101,1000,800,,,est
569,ASTRAL-III,QR (LE),1.000000e-05,1,19,0,1,55.63,0.219468,101,1000,800,,,est
570,ASTRAL-III,QR (LE),1.000000e-05,1,20,8,0,66.86,0.220116,101,1000,800,,,est
571,ASTRAL-III,QR (LE),1.000000e-05,1,21,4,0,62.41,0.2202,101,1000,800,,,est
572,ASTRAL-III,QR (LE),1.000000e-05,1,22,2,0,60.02,0.222836,101,1000,800,,,est
573,ASTRAL-III,QR (LE),1.000000e-05,1,23,0,1,54.31,0.220164,101,1000,800,,,est
574,ASTRAL-III,QR (LE),1.000000e-05,1,24,2,0,58.77,0.218936,101,1000,800,,,est
575,ASTRAL-III,QR (LE),1.000000e-05,1,25,0,1,47.58,0.219432,101,1000,800,,,est
576,ASTRAL-III,QR (LE),1.000000e-05,1,26,2,0,53.16,0.21838,101,1000,800,,,est
577,ASTRAL-III,QR (LE),1.000000e-05,1,27,0,1,53.74,0.22302,101,1000,800,,,est
578,ASTRAL-III,QR (LE),1.000000e-05,1,28,0,1,46.38,0.219808,101,1000,800,,,est
579,ASTRAL-III,QR (LE),1.000000e-05,1,29,6,0,53.21,0.219776,101,1000,800,,,est
580,ASTRAL-III,QR (LE),1.000000e-05,1,30,0,1,47.85,0.222108,101,1000,800,,,est
581,ASTRAL-III,QR (LE),1.000000e-05,1,31,2,0,61.19,0.219612,101,1000,800,,,est
582,ASTRAL-III,QR (LE),1.000000e-05,1,32,6,0,49.45,0.220124,101,1000,800,,,est
583,ASTRAL-III,QR (LE),1.000000e-05,1,33,0,1,49.3,0.218284,101,1000,800,,,est
584,ASTRAL-III,QR (LE),1.000000e-05,1,34,4,0,47.42,0.21916,101,1000,800,,,est
585,ASTRAL-III,QR (LE),1.000000e-05,1,35,4,0,50.13,0.21908,101,1000,800,,,est
586,ASTRAL-III,QR (LE),1.000000e-05,1,36,0,1,48.41,0.219924,101,1000,800,,,est
587,ASTRAL-III,QR (LE),1.000000e-05,1,37,4,0,55.65,0.221456,101,1000,800,,,est
588,ASTRAL-III,QR (LE),1.000000e-05,1,38,0,1,42.81,0.219832,101,1000,800,,,est
589,ASTRAL-III,QR (LE),1.000000e-05,1,39,0,1,45.5,0.220988,101,1000,800,,,est
590,ASTRAL-III,QR (LE),1.000000e-05,1,40,0,1,64.75,0.21848,101,1000,800,,,est
591,ASTRAL-III,QR (LE),1.000000e-05,1,41,0,1,57.3,0.218188,101,1000,800,,,est
592,ASTRAL-III,QR (LE),1.000000e-05,1,42,0,1,64.96,0.219624,101,1000,800,,,est
593,ASTRAL-III,QR (LE),1.000000e-05,1,43,0,1,58.1,0.218652,101,1000,800,,,est
594,ASTRAL-III,QR (LE),1.000000e-05,1,44,0,1,65.42,0.2243,101,1000,800,,,est
595,ASTRAL-III,QR (LE),1.000000e-05,1,45,4,0,60.41,0.219492,101,1000,800,,,est
596,ASTRAL-III,QR (LE),1.000000e-05,1,46,0,1,53.27,0.221176,101,1000,800,,,est
597,ASTRAL-III,QR (LE),1.000000e-05,1,47,2,0,66.49,0.218692,101,1000,800,,,est
598,ASTRAL-III,QR (LE),1.000000e-05,1,48,6,0,65.31,0.219856,101,1000,800,,,est
599,ASTRAL-III,QR (LE),1.000000e-05,1,49,0,1,58.73,0.222832,101,1000,800,,,est
600,ASTRAL-III,QR (LE),1.000000e-04,1,0,2,0,62.15,0.22144,101,1000,800,,,est
601,ASTRAL-III,QR (LE),1.000000e-04,1,1,0,1,63.07,0.219932,101,1000,800,,,est
602,ASTRAL-III,QR (LE),1.000000e-04,1,2,0,1,93.12,0.218532,101,1000,800,,,est
603,ASTRAL-III,QR (LE),1.000000e-04,1,3,0,1,57.34,0.219324,101,1000,800,,,est
604,ASTRAL-III,QR (LE),1.000000e-04,1,4,0,1,60.95,0.221508,101,1000,800,,,est
605,ASTRAL-III,QR (LE),1.000000e-04,1,5,0,1,60.28,0.220288,101,1000,800,,,est
606,ASTRAL-III,QR (LE),1.000000e-04,1,6,0,1,59.86,0.21992,101,1000,800,,,est
607,ASTRAL-III,QR (LE),1.000000e-04,1,7,0,1,59.38,0.219136,101,1000,800,,,est
608,ASTRAL-III,QR (LE),1.000000e-04,1,8,0,1,63.46,0.21946,101,1000,800,,,est
609,ASTRAL-III,QR (LE),1.000000e-04,1,9,0,1,61.49,0.219956,101,1000,800,,,est
610,ASTRAL-III,QR (LE),1.000000e-04,1,10,2,0,63.53,0.22156,101,1000,800,,,est
611,ASTRAL-III,QR (LE),1.000000e-04,1,11,0,1,61.58,0.218288,101,1000,800,,,est
612,ASTRAL-III,QR (LE),1.000000e-04,1,12,0,1,54.47,0.219772,101,1000,800,,,est
613,ASTRAL-III,QR (LE),1.000000e-04,1,13,0,1,60.51,0.219336,101,1000,800,,,est
614,ASTRAL-III,QR (LE),1.000000e-04,1,14,0,1,58.57,0.219836,101,1000,800,,,est
615,ASTRAL-III,QR (LE),1.000000e-04,1,15,4,0,66.23,0.220136,101,1000,800,,,est
616,ASTRAL-III,QR (LE),1.000000e-04,1,16,6,0,57.67,0.221176,101,1000,800,,,est
617,ASTRAL-III,QR (LE),1.000000e-04,1,17,0,1,54.3,0.222716,101,1000,800,,,est
618,ASTRAL-III,QR (LE),1.000000e-04,1,18,6,0,60.61,0.225168,101,1000,800,,,est
619,ASTRAL-III,QR (LE),1.000000e-04,1,19,0,1,56.01,0.219704,101,1000,800,,,est
620,ASTRAL-III,QR (LE),1.000000e-04,1,20,4,0,57.89,0.219344,101,1000,800,,,est
621,ASTRAL-III,QR (LE),1.000000e-04,1,21,4,0,62.76,0.22008,101,1000,800,,,est
622,ASTRAL-III,QR (LE),1.000000e-04,1,22,2,0,53.53,0.219484,101,1000,800,,,est
623,ASTRAL-III,QR (LE),1.000000e-04,1,23,0,1,58.43,0.219552,101,1000,800,,,est
624,ASTRAL-III,QR (LE),1.000000e-04,1,24,2,0,56.64,0.22478,101,1000,800,,,est
625,ASTRAL-III,QR (LE),1.000000e-04,1,25,0,1,46.43,0.218744,101,1000,800,,,est
626,ASTRAL-III,QR (LE),1.000000e-04,1,26,2,0,53.62,0.218632,101,1000,800,,,est
627,ASTRAL-III,QR (LE),1.000000e-04,1,27,6,0,53.62,0.21854,101,1000,800,,,est
628,ASTRAL-III,QR (LE),1.000000e-04,1,28,0,1,45.86,0.22022,101,1000,800,,,est
629,ASTRAL-III,QR (LE),1.000000e-04,1,29,6,0,52.57,0.221672,101,1000,800,,,est
630,ASTRAL-III,QR (LE),1.000000e-04,1,30,0,1,52.59,0.218576,101,1000,800,,,est
631,ASTRAL-III,QR (LE),1.000000e-04,1,31,4,0,59.54,0.219796,101,1000,800,,,est
632,ASTRAL-III,QR (LE),1.000000e-04,1,32,16,0,50.02,0.219744,101,1000,800,,,est
633,ASTRAL-III,QR (LE),1.000000e-04,1,33,0,1,49.45,0.220848,101,1000,800,,,est
634,ASTRAL-III,QR (LE),1.000000e-04,1,34,4,0,49.08,0.22162,101,1000,800,,,est
635,ASTRAL-III,QR (LE),1.000000e-04,1,35,4,0,49.39,0.219092,101,1000,800,,,est
636,ASTRAL-III,QR (LE),1.000000e-04,1,36,0,1,46.47,0.219708,101,1000,800,,,est
637,ASTRAL-III,QR (LE),1.000000e-04,1,37,4,0,54.52,0.220244,101,1000,800,,,est
638,ASTRAL-III,QR (LE),1.000000e-04,1,38,0,1,43.14,0.219032,101,1000,800,,,est
639,ASTRAL-III,QR (LE),1.000000e-04,1,39,0,1,45.55,0.219712,101,1000,800,,,est
640,ASTRAL-III,QR (LE),1.000000e-04,1,40,0,1,55.7,0.219448,101,1000,800,,,est
641,ASTRAL-III,QR (LE),1.000000e-04,1,41,0,1,52.66,0.220084,101,1000,800,,,est
642,ASTRAL-III,QR (LE),1.000000e-04,1,42,0,1,59.29,0.218444,101,1000,800,,,est
643,ASTRAL-III,QR (LE),1.000000e-04,1,43,0,1,59.01,0.221244,101,1000,800,,,est
644,ASTRAL-III,QR (LE),1.000000e-04,1,44,0,1,64.59,0.219324,101,1000,800,,,est
645,ASTRAL-III,QR (LE),1.000000e-04,1,45,4,0,60.81,0.219756,101,1000,800,,,est
646,ASTRAL-III,QR (LE),1.000000e-04,1,46,0,1,59.9,0.219292,101,1000,800,,,est
647,ASTRAL-III,QR (LE),1.000000e-04,1,47,2,0,64.23,0.220692,101,1000,800,,,est
648,ASTRAL-III,QR (LE),1.000000e-04,1,48,6,0,63.64,0.218984,101,1000,800,,,est
649,ASTRAL-III,QR (LE),1.000000e-04,1,49,0,1,52.8,0.218748,101,1000,800,,,est
650,ASTRAL-III,QR (LE),1.000000e-03,1,0,8,0,65.73,0.219448,101,1000,800,,,est
651,ASTRAL-III,QR (LE),1.000000e-03,1,1,0,1,91.82,0.222772,101,1000,800,,,est
652,ASTRAL-III,QR (LE),1.000000e-03,1,2,0,1,60.92,0.221928,101,1000,800,,,est
653,ASTRAL-III,QR (LE),1.000000e-03,1,3,0,1,53.69,0.219168,101,1000,800,,,est
654,ASTRAL-III,QR (LE),1.000000e-03,1,4,0,1,54.86,0.21842,101,1000,800,,,est
655,ASTRAL-III,QR (LE),1.000000e-03,1,5,0,1,60.59,0.22212,101,1000,800,,,est
656,ASTRAL-III,QR (LE),1.000000e-03,1,6,0,1,60.37,0.218816,101,1000,800,,,est
657,ASTRAL-III,QR (LE),1.000000e-03,1,7,0,1,60.38,0.21864,101,1000,800,,,est
658,ASTRAL-III,QR (LE),1.000000e-03,1,8,0,1,63.12,0.218808,101,1000,800,,,est
659,ASTRAL-III,QR (LE),1.000000e-03,1,9,0,1,61.86,0.22548,101,1000,800,,,est
660,ASTRAL-III,QR (LE),1.000000e-03,1,10,2,0,64.91,0.220104,101,1000,800,,,est
661,ASTRAL-III,QR (LE),1.000000e-03,1,11,0,1,63.13,0.219196,101,1000,800,,,est
662,ASTRAL-III,QR (LE),1.000000e-03,1,12,6,0,62.1,0.219556,101,1000,800,,,est
663,ASTRAL-III,QR (LE),1.000000e-03,1,13,0,1,54.51,0.219556,101,1000,800,,,est
664,ASTRAL-III,QR (LE),1.000000e-03,1,14,0,1,58.48,0.21988,101,1000,800,,,est
665,ASTRAL-III,QR (LE),1.000000e-03,1,15,4,0,65.93,0.220832,101,1000,800,,,est
666,ASTRAL-III,QR (LE),1.000000e-03,1,16,6,0,62.04,0.22392,101,1000,800,,,est
667,ASTRAL-III,QR (LE),1.000000e-03,1,17,0,1,54.73,0.219144,101,1000,800,,,est
668,ASTRAL-III,QR (LE),1.000000e-03,1,18,6,0,89.11,0.218528,101,1000,800,,,est
669,ASTRAL-III,QR (LE),1.000000e-03,1,19,0,1,62.16,0.220256,101,1000,800,,,est
670,ASTRAL-III,QR (LE),1.000000e-03,1,20,8,0,59.37,0.219552,101,1000,800,,,est
671,ASTRAL-III,QR (LE),1.000000e-03,1,21,4,0,56.29,0.224676,101,1000,800,,,est
672,ASTRAL-III,QR (LE),1.000000e-03,1,22,2,0,60.62,0.219736,101,1000,800,,,est
673,ASTRAL-III,QR (LE),1.000000e-03,1,23,2,0,61.23,0.220696,101,1000,800,,,est
674,ASTRAL-III,QR (LE),1.000000e-03,1,24,2,0,58.38,0.2188,101,1000,800,,,est
675,ASTRAL-III,QR (LE),1.000000e-03,1,25,0,1,47.15,0.21968,101,1000,800,,,est
676,ASTRAL-III,QR (LE),1.000000e-03,1,26,2,0,53.55,0.219648,101,1000,800,,,est
677,ASTRAL-III,QR (LE),1.000000e-03,1,27,0,1,53.59,0.218824,101,1000,800,,,est
678,ASTRAL-III,QR (LE),1.000000e-03,1,28,0,1,46.42,0.21952,101,1000,800,,,est
679,ASTRAL-III,QR (LE),1.000000e-03,1,29,6,0,53.47,0.221796,101,1000,800,,,est
680,ASTRAL-III,QR (LE),1.000000e-03,1,30,2,0,53.38,0.221644,101,1000,800,,,est
681,ASTRAL-III,QR (LE),1.000000e-03,1,31,2,0,60.75,0.220532,101,1000,800,,,est
682,ASTRAL-III,QR (LE),1.000000e-03,1,32,6,0,49.44,0.218612,101,1000,800,,,est
683,ASTRAL-III,QR (LE),1.000000e-03,1,33,0,1,49.38,0.219656,101,1000,800,,,est
684,ASTRAL-III,QR (LE),1.000000e-03,1,34,4,0,46.32,0.223052,101,1000,800,,,est
685,ASTRAL-III,QR (LE),1.000000e-03,1,35,0,1,49.27,0.224052,101,1000,800,,,est
686,ASTRAL-III,QR (LE),1.000000e-03,1,36,0,1,47.01,0.21942,101,1000,800,,,est
687,ASTRAL-III,QR (LE),1.000000e-03,1,37,12,0,55.65,0.21952,101,1000,800,,,est
688,ASTRAL-III,QR (LE),1.000000e-03,1,38,0,1,43.14,0.22006,101,1000,800,,,est
689,ASTRAL-III,QR (LE),1.000000e-03,1,39,0,1,44.71,0.219432,101,1000,800,,,est
690,ASTRAL-III,QR (LE),1.000000e-03,1,40,0,1,63.33,0.219996,101,1000,800,,,est
691,ASTRAL-III,QR (LE),1.000000e-03,1,41,0,1,59.15,0.22238,101,1000,800,,,est
692,ASTRAL-III,QR (LE),1.000000e-03,1,42,0,1,65.38,0.221408,101,1000,800,,,est
693,ASTRAL-III,QR (LE),1.000000e-03,1,43,0,1,52.2,0.220064,101,1000,800,,,est
694,ASTRAL-III,QR (LE),1.000000e-03,1,44,0,1,64.5,0.219616,101,1000,800,,,est
695,ASTRAL-III,QR (LE),1.000000e-03,1,45,4,0,60.43,0.221532,101,1000,800,,,est
696,ASTRAL-III,QR (LE),1.000000e-03,1,46,0,1,60.29,0.219496,101,1000,800,,,est
697,ASTRAL-III,QR (LE),1.000000e-03,1,47,4,0,65.12,0.218884,101,1000,800,,,est
698,ASTRAL-III,QR (LE),1.000000e-03,1,48,6,0,57.13,0.219456,101,1000,800,,,est
699,ASTRAL-III,QR (LE),1.000000e-03,1,49,0,1,59.38,0.219712,101,1000,800,,,est
700,ASTRAL-III,QR (LE),1.000000e-02,1,0,6,0,65.43,0.221448,101,1000,800,,,est
701,ASTRAL-III,QR (LE),1.000000e-02,1,1,0,1,63.96,0.224944,101,1000,800,,,est
702,ASTRAL-III,QR (LE),1.000000e-02,1,2,0,1,62.31,0.221264,101,1000,800,,,est
703,ASTRAL-III,QR (LE),1.000000e-02,1,3,0,1,60.59,0.224632,101,1000,800,,,est
704,ASTRAL-III,QR (LE),1.000000e-02,1,4,0,1,63.22,0.219024,101,1000,800,,,est
705,ASTRAL-III,QR (LE),1.000000e-02,1,5,0,1,61.7,0.218648,101,1000,800,,,est
706,ASTRAL-III,QR (LE),1.000000e-02,1,6,0,1,61.93,0.219188,101,1000,800,,,est
707,ASTRAL-III,QR (LE),1.000000e-02,1,7,0,1,62.05,0.21824,101,1000,800,,,est
708,ASTRAL-III,QR (LE),1.000000e-02,1,8,0,1,63.99,0.219004,101,1000,800,,,est
709,ASTRAL-III,QR (LE),1.000000e-02,1,9,0,1,62.58,0.221348,101,1000,800,,,est
710,ASTRAL-III,QR (LE),1.000000e-02,1,10,0,1,58.47,0.219756,101,1000,800,,,est
711,ASTRAL-III,QR (LE),1.000000e-02,1,11,0,1,63.07,0.21974,101,1000,800,,,est
712,ASTRAL-III,QR (LE),1.000000e-02,1,12,4,0,61.8,0.220124,101,1000,800,,,est
713,ASTRAL-III,QR (LE),1.000000e-02,1,13,0,1,62.46,0.218596,101,1000,800,,,est
714,ASTRAL-III,QR (LE),1.000000e-02,1,14,0,1,60.87,0.220168,101,1000,800,,,est
715,ASTRAL-III,QR (LE),1.000000e-02,1,15,4,0,59.43,0.22158,101,1000,800,,,est
716,ASTRAL-III,QR (LE),1.000000e-02,1,16,6,0,63.54,0.220928,101,1000,800,,,est
717,ASTRAL-III,QR (LE),1.000000e-02,1,17,0,1,57.35,0.218884,101,1000,800,,,est
718,ASTRAL-III,QR (LE),1.000000e-02,1,18,8,0,61.75,0.22,101,1000,800,,,est
719,ASTRAL-III,QR (LE),1.000000e-02,1,19,0,1,62.98,0.220176,101,1000,800,,,est
720,ASTRAL-III,QR (LE),1.000000e-02,1,20,4,0,66.27,0.221432,101,1000,800,,,est
721,ASTRAL-III,QR (LE),1.000000e-02,1,21,0,1,63.86,0.219052,101,1000,800,,,est
722,ASTRAL-III,QR (LE),1.000000e-02,1,22,0,1,55.65,0.220344,101,1000,800,,,est
723,ASTRAL-III,QR (LE),1.000000e-02,1,23,0,1,60.09,0.22016,101,1000,800,,,est
724,ASTRAL-III,QR (LE),1.000000e-02,1,24,0,1,59.21,0.21878,101,1000,800,,,est
725,ASTRAL-III,QR (LE),1.000000e-02,1,25,0,1,47.17,0.2193,101,1000,800,,,est
726,ASTRAL-III,QR (LE),1.000000e-02,1,26,10,0,54.92,0.219296,101,1000,800,,,est
727,ASTRAL-III,QR (LE),1.000000e-02,1,27,0,1,53.47,0.21912,101,1000,800,,,est
728,ASTRAL-III,QR (LE),1.000000e-02,1,28,0,1,46.85,0.221624,101,1000,800,,,est
729,ASTRAL-III,QR (LE),1.000000e-02,1,29,6,0,53.16,0.223512,101,1000,800,,,est
730,ASTRAL-III,QR (LE),1.000000e-02,1,30,0,1,54.24,0.219196,101,1000,800,,,est
731,ASTRAL-III,QR (LE),1.000000e-02,1,31,4,0,60.04,0.218172,101,1000,800,,,est
732,ASTRAL-III,QR (LE),1.000000e-02,1,32,14,0,50.43,0.222204,101,1000,800,,,est
733,ASTRAL-III,QR (LE),1.000000e-02,1,33,0,1,50.59,0.218984,101,1000,800,,,est
734,ASTRAL-III,QR (LE),1.000000e-02,1,34,4,0,47.27,0.219408,101,1000,800,,,est
735,ASTRAL-III,QR (LE),1.000000e-02,1,35,6,0,50.23,0.223512,101,1000,800,,,est
736,ASTRAL-III,QR (LE),1.000000e-02,1,36,0,1,49.09,0.219868,101,1000,800,,,est
737,ASTRAL-III,QR (LE),1.000000e-02,1,37,6,0,55.0,0.224736,101,1000,800,,,est
738,ASTRAL-III,QR (LE),1.000000e-02,1,38,0,1,44.97,0.219796,101,1000,800,,,est
739,ASTRAL-III,QR (LE),1.000000e-02,1,39,0,1,45.61,0.219564,101,1000,800,,,est
740,ASTRAL-III,QR (LE),1.000000e-02,1,40,0,1,64.36,0.219304,101,1000,800,,,est
741,ASTRAL-III,QR (LE),1.000000e-02,1,41,0,1,59.47,0.218816,101,1000,800,,,est
742,ASTRAL-III,QR (LE),1.000000e-02,1,42,0,1,65.07,0.219844,101,1000,800,,,est
743,ASTRAL-III,QR (LE),1.000000e-02,1,43,0,1,53.99,0.2208,101,1000,800,,,est
744,ASTRAL-III,QR (LE),1.000000e-02,1,44,0,1,64.75,0.219576,101,1000,800,,,est
745,ASTRAL-III,QR (LE),1.000000e-02,1,45,4,0,61.51,0.21932,101,1000,800,,,est
746,ASTRAL-III,QR (LE),1.000000e-02,1,46,0,1,61.86,0.224648,101,1000,800,,,est
747,ASTRAL-III,QR (LE),1.000000e-02,1,47,4,0,66.35,0.220556,101,1000,800,,,est
748,ASTRAL-III,QR (LE),1.000000e-02,1,48,6,0,65.26,0.219516,101,1000,800,,,est
749,ASTRAL-III,QR (LE),1.000000e-02,1,49,0,1,61.71,0.218968,101,1000,800,,,est
750,ASTRAL-III,QR (LE),1.000000e-01,1,0,14,0,68.11,0.21932,101,1000,800,,,est
751,ASTRAL-III,QR (LE),1.000000e-01,1,1,12,0,66.62,0.219784,101,1000,800,,,est
752,ASTRAL-III,QR (LE),1.000000e-01,1,2,10,0,65.76,0.220016,101,1000,800,,,est
753,ASTRAL-III,QR (LE),1.000000e-01,1,3,0,1,65.99,0.219228,101,1000,800,,,est
754,ASTRAL-III,QR (LE),1.000000e-01,1,4,0,1,60.64,0.219696,101,1000,800,,,est
755,ASTRAL-III,QR (LE),1.000000e-01,1,5,12,0,66.13,0.21936,101,1000,800,,,est
756,ASTRAL-III,QR (LE),1.000000e-01,1,6,14,0,57.07,0.221488,101,1000,800,,,est
757,ASTRAL-III,QR (LE),1.000000e-01,1,7,0,1,66.6,0.221248,101,1000,800,,,est
758,ASTRAL-III,QR (LE),1.000000e-01,1,8,18,0,65.6,0.222648,101,1000,800,,,est
759,ASTRAL-III,QR (LE),1.000000e-01,1,9,12,0,68.01,0.219608,101,1000,800,,,est
760,ASTRAL-III,QR (LE),1.000000e-01,1,10,14,0,66.58,0.220092,101,1000,800,,,est
761,ASTRAL-III,QR (LE),1.000000e-01,1,11,0,1,65.25,0.218504,101,1000,800,,,est
762,ASTRAL-III,QR (LE),1.000000e-01,1,12,4,0,58.28,0.220156,101,1000,800,,,est
763,ASTRAL-III,QR (LE),1.000000e-01,1,13,0,1,66.78,0.220296,101,1000,800,,,est
764,ASTRAL-III,QR (LE),1.000000e-01,1,14,4,0,58.95,0.220692,101,1000,800,,,est
765,ASTRAL-III,QR (LE),1.000000e-01,1,15,6,0,65.96,0.21948,101,1000,800,,,est
766,ASTRAL-III,QR (LE),1.000000e-01,1,16,12,0,82.15,0.21908,101,1000,800,,,est
767,ASTRAL-III,QR (LE),1.000000e-01,1,17,0,1,64.23,0.22488,101,1000,800,,,est
768,ASTRAL-III,QR (LE),1.000000e-01,1,18,6,0,66.32,0.218244,101,1000,800,,,est
769,ASTRAL-III,QR (LE),1.000000e-01,1,19,0,1,66.08,0.21848,101,1000,800,,,est
770,ASTRAL-III,QR (LE),1.000000e-01,1,20,6,0,68.49,0.22184,101,1000,800,,,est
771,ASTRAL-III,QR (LE),1.000000e-01,1,21,8,0,66.97,0.220944,101,1000,800,,,est
772,ASTRAL-III,QR (LE),1.000000e-01,1,22,10,0,66.7,0.22072,101,1000,800,,,est
773,ASTRAL-III,QR (LE),1.000000e-01,1,23,8,0,63.81,0.220644,101,1000,800,,,est
774,ASTRAL-III,QR (LE),1.000000e-01,1,24,0,1,58.17,0.219572,101,1000,800,,,est
775,ASTRAL-III,QR (LE),1.000000e-01,1,25,0,1,56.91,0.219336,101,1000,800,,,est
776,ASTRAL-III,QR (LE),1.000000e-01,1,26,14,0,56.37,0.221536,101,1000,800,,,est
777,ASTRAL-III,QR (LE),1.000000e-01,1,27,0,1,56.85,0.22,101,1000,800,,,est
